Province,Station,Category,2005-2006,2006-2007,2007-2008,2008-2009,2009-2010,2010-2011,2011-2012,2012-2013,2013-2014,2014-2015,2015-2016,Severity,Slope,Residual
Kwazulu/Natal,Richards Bay,Murder,25,29,26,20,29,22,22,18,14,23,16,1,-1.0545454545454527,27.454545454545446
Gauteng,Sunnyside,Murder,17,15,6,11,8,7,4,7,2,6,6,1,-1.0454545454545452,13.31818181818182
Kwazulu/Natal,Ntabamhlophe,Murder,15,23,17,19,14,17,11,5,12,12,10,1,-1.045454545454544,19.318181818181813
Western Cape,Thembalethu,Murder,22,37,40,42,23,32,23,19,28,23,27,1,-1.0272727272727267,33.86363636363637
Western Cape,George,Murder,20,17,10,16,9,13,17,13,3,5,11,1,-1.0181818181818183,17.272727272727273
Eastern Cape,Jeffreys Bay,Murder,20,18,20,20,8,3,8,12,9,11,13,1,-1.018181818181817,17.999999999999996
Limpopo,Nebo,Murder,20,20,21,26,15,15,22,11,14,12,13,1,-1.0090909090909086,22.227272727272727
Kwazulu/Natal,Ezinqoleni,Murder,28,27,28,34,25,22,22,30,19,18,21,1,-0.9909090909090894,29.863636363636356
Kwazulu/Natal,Umbilo,Murder,20,17,30,22,15,12,16,14,20,5,17,1,-0.9818181818181813,21.999999999999996
Western Cape,Oudtshoorn,Murder,25,25,23,17,14,23,11,20,11,19,15,1,-0.9727272727272723,23.318181818181824
Limpopo,Motetema,Murder,20,27,12,18,15,14,15,9,9,12,16,1,-0.9727272727272718,20.045454545454543
Gauteng,Eersterust,Murder,13,13,11,20,13,3,3,11,9,5,5,1,-0.9636363636363636,14.454545454545459
Kwazulu/Natal,Kokstad,Murder,31,27,31,19,22,16,25,14,25,18,22,1,-0.9636363636363632,27.545454545454547
Kwazulu/Natal,Mtubatuba,Murder,22,18,28,15,19,12,13,10,11,16,16,1,-0.9545454545454545,21.13636363636364
Western Cape,Da Gamaskop,Murder,16,19,12,7,5,8,4,7,8,10,5,1,-0.9454545454545452,13.909090909090908
Kwazulu/Natal,Estcourt,Murder,27,27,34,15,35,31,19,25,18,22,19,1,-0.9454545454545442,29.454545454545457
Eastern Cape,Avondale,Murder,24,9,13,11,13,14,8,9,7,10,8,1,-0.9363636363636355,16.136363636363637
North West,Ikageng,Murder,29,31,33,31,39,26,28,27,23,20,27,1,-0.9363636363636353,33.22727272727273
Eastern Cape,Swartkops,Murder,28,22,12,20,21,9,7,17,12,18,15,1,-0.9181818181818179,21.04545454545455
Kwazulu/Natal,Nhlanhleni,Murder,33,27,21,17,21,22,16,22,20,10,26,1,-0.9181818181818175,25.954545454545457
Gauteng,Diepkloof,Murder,38,40,35,27,23,22,22,18,30,37,27,1,-0.9181818181818171,33.590909090909086
Gauteng,Moffatview,Murder,0,0,0,0,0,0,0,27,18,15,25,1,-0.9000000000000018,28.900000000000027
Eastern Cape,Zele,Murder,21,30,22,14,10,14,18,16,15,20,11,1,-0.8999999999999998,21.86363636363637
Kwazulu/Natal,Inchanga,Murder,21,36,26,30,12,15,17,14,16,23,23,1,-0.8999999999999997,25.681818181818183
Free State,Mangaung,Murder,34,26,26,27,25,33,21,24,19,24,22,1,-0.8999999999999995,30.045454545454543
Eastern Cape,Cambridge,Murder,28,24,32,23,41,45,26,26,34,15,16,1,-0.8999999999999987,32.68181818181818
Eastern Cape,Mbizana,Murder,74,65,79,57,56,56,55,57,67,62,64,1,-0.8999999999999966,67.4090909090909
Gauteng,Brooklyn,Murder,7,15,14,9,8,5,3,4,6,3,5,1,-0.8818181818181814,11.590909090909092
Limpopo,Sekhukhune,Murder,16,9,19,21,13,19,14,3,7,10,10,1,-0.8818181818181811,17.227272727272727
Gauteng,Ratanda,Murder,0,0,18,19,19,18,15,18,15,11,13,1,-0.8666666666666679,21.42222222222223
Northern Cape,Rosedale,Murder,25,16,18,8,19,16,11,21,10,15,8,1,-0.8636363636363632,19.499999999999996
Western Cape,Lingelethu-West,Murder,48,64,37,43,48,44,45,54,43,39,42,1,-0.8454545454545453,50.31818181818183
Kwazulu/Natal,Melmoth,Murder,25,43,23,31,30,29,30,29,17,28,23,1,-0.8363636363636359,32.18181818181819
North West,Mmabatho,Murder,22,29,23,24,13,21,19,19,16,14,21,1,-0.8181818181818182,24.181818181818183
Western Cape,Woodstock,Murder,9,11,18,7,12,8,2,5,9,5,4,1,-0.818181818181818,12.272727272727273
Western Cape,Brackenfell,Murder,16,12,7,9,6,2,3,4,5,7,6,1,-0.8090909090909087,11.045454545454545
Gauteng,Sinoville,Murder,14,9,9,4,7,9,6,6,2,5,3,1,-0.8090909090909086,10.772727272727273
Eastern Cape,Alice,Murder,20,24,22,27,14,13,21,15,20,9,19,1,-0.8000000000000005,22.54545454545455
Gauteng,Kwa Thema,Murder,24,30,32,37,32,26,22,23,21,21,28,1,-0.7909090909090905,30.863636363636363
Northern Cape,Douglas,Murder,20,11,18,5,10,6,11,14,10,8,6,1,-0.7909090909090903,14.772727272727273
Kwazulu/Natal,Dududu,Murder,16,13,16,12,12,7,7,8,8,12,7,1,-0.7818181818181819,14.63636363636364
Kwazulu/Natal,St Faiths,Murder,9,7,11,13,8,3,8,5,6,2,2,1,-0.7818181818181815,10.636363636363635
Gauteng,Linden,Murder,11,13,6,9,6,11,4,3,4,3,6,1,-0.7727272727272722,10.77272727272727
North West,Jouberton,Murder,47,60,54,51,39,60,44,46,46,56,39,1,-0.7727272727272704,53.13636363636363
Gauteng,Muldersdrift,Murder,23,18,17,12,18,14,10,19,17,13,9,1,-0.7636363636363628,19.27272727272727
Eastern Cape,Vulindlela,Murder,30,32,42,33,35,29,24,28,29,31,26,1,-0.7636363636363619,34.63636363636363
Kwazulu/Natal,Jozini,Murder,24,22,14,22,16,17,22,22,14,16,11,1,-0.7545454545454543,21.954545454545453
Gauteng,Brixton,Murder,20,15,10,8,7,6,11,8,7,11,8,1,-0.7363636363636357,13.772727272727266
Eastern Cape,Humewood,Murder,14,16,16,15,10,6,5,13,14,6,9,1,-0.7272727272727267,14.909090909090908
Kwazulu/Natal,Howick,Murder,12,28,26,23,14,14,26,16,15,18,11,1,-0.7272727272727267,22.09090909090909
Kwazulu/Natal,Phoenix,Murder,34,38,42,48,44,32,30,32,40,31,34,1,-0.7272727272727265,40.45454545454547
Gauteng,Florida,Murder,18,18,12,21,9,5,8,20,9,15,7,1,-0.7181818181818186,16.500000000000004
Kwazulu/Natal,Mayville-Kzn,Murder,12,10,13,6,20,9,4,5,8,6,6,1,-0.7181818181818178,12.590909090909092
Western Cape,Pacaltsdorp,Murder,16,11,9,10,10,9,5,9,7,7,6,1,-0.7181818181818178,12.590909090909092
Mpumalanga,Nelspruit,Murder,15,20,19,22,19,14,15,11,14,8,17,1,-0.7181818181818173,19.409090909090907
Mpumalanga,Kwaggafontein,Murder,20,16,13,21,14,9,7,14,12,10,14,1,-0.7090909090909083,17.18181818181818
Kwazulu/Natal,Westville,Murder,15,10,5,12,5,3,2,3,7,2,9,1,-0.7000000000000001,10.136363636363638
Western Cape,Wolseley,Murder,13,9,7,10,4,10,4,4,3,7,4,1,-0.6999999999999997,10.318181818181818
Gauteng,Actonville,Murder,20,21,15,22,27,17,16,11,17,21,10,1,-0.6999999999999994,21.40909090909091
Gauteng,Khutsong,Murder,28,24,32,24,18,14,21,19,19,24,22,1,-0.69090909090909,25.727272727272734
Western Cape,Plettenberg Bay,Murder,20,9,3,7,7,8,5,5,4,6,8,1,-0.6818181818181817,10.863636363636365
Limpopo,Dennilton,Murder,24,19,13,20,20,16,26,12,16,18,10,1,-0.6818181818181809,21.045454545454543
Gauteng,Randburg,Murder,12,7,13,8,8,4,8,4,4,9,3,1,-0.6545454545454544,10.545454545454547
Western Cape,Cape Town Central,Murder,14,15,17,5,7,7,4,12,5,12,7,1,-0.6545454545454544,12.818181818181822
Kwazulu/Natal,Ematsheni,Murder,12,9,12,11,4,11,4,12,4,8,3,1,-0.6454545454545454,11.409090909090908
Eastern Cape,Mpisi,Murder,11,13,6,6,8,9,10,7,4,2,6,1,-0.6454545454545451,10.681818181818182
Western Cape,Franschhoek,Murder,17,12,8,10,8,10,7,7,15,2,8,1,-0.6454545454545448,12.68181818181818
Eastern Cape,Gonubie,Murder,18,18,19,19,19,18,14,18,12,10,16,1,-0.6363636363636361,19.63636363636364
North West,Kanana,Murder,48,44,31,29,38,21,27,26,29,41,41,1,-0.6363636363636354,37.27272727272727
Gauteng,Alberton,Murder,28,25,26,14,23,25,23,6,18,25,22,1,-0.636363636363635,24.545454545454543
Western Cape,Malmesbury,Murder,25,26,17,9,15,12,17,17,12,18,17,1,-0.6272727272727264,19.954545454545453
Mpumalanga,Sabie,Murder,6,7,7,2,7,3,3,2,2,1,1,1,-0.6181818181818182,6.8181818181818175
Limpopo,Mokopane,Murder,13,10,8,4,4,8,4,7,7,6,2,1,-0.6181818181818178,9.727272727272727
Gauteng,Vereeniging,Murder,24,26,18,20,15,24,10,16,16,20,19,1,-0.6181818181818163,21.99999999999999
Western Cape,Groot Brakrivier,Murder,13,6,7,2,8,4,4,3,1,8,2,1,-0.6090909090909092,8.318181818181822
Mpumalanga,Volksrust,Murder,11,8,5,6,5,5,6,5,4,1,4,1,-0.6090909090909089,8.5
Gauteng,Nigel,Murder,17,10,15,11,4,13,9,7,15,9,5,1,-0.6090909090909088,13.5
Gauteng,Dube,Murder,8,12,12,3,8,3,6,2,4,6,5,1,-0.6090909090909087,9.318181818181818
Eastern Cape,Ezibeleni,Murder,18,16,13,12,12,8,11,12,9,10,12,1,-0.6090909090909084,15.136363636363633
Gauteng,Villieria,Murder,2,12,9,10,13,1,4,4,4,2,4,1,-0.5999999999999999,8.90909090909091
Western Cape,Caledon,Murder,8,12,10,3,6,5,3,9,3,6,2,1,-0.5999999999999995,9.090909090909088
Gauteng,Jabulani,Murder,33,28,38,42,23,28,30,23,26,26,35,1,-0.5909090909090899,33.13636363636363
Western Cape,Worcester,Murder,48,36,52,48,43,48,45,45,51,39,34,1,-0.5909090909090899,47.409090909090914
Western Cape,Calitzdorp,Murder,5,5,6,2,6,3,1,0,0,2,0,1,-0.5818181818181818,5.636363636363637
Gauteng,Kliprivier,Murder,4,16,8,7,6,9,5,5,3,5,4,1,-0.5818181818181812,9.454545454545453
North West,Bethanie,Murder,27,16,8,17,17,13,19,16,14,26,3,1,-0.5636363636363637,18.81818181818182
Kwazulu/Natal,Sydenham,Murder,33,27,26,28,29,21,25,26,20,32,22,1,-0.5545454545454545,29.04545454545455
Eastern Cape,Despatch,Murder,10,16,8,5,10,4,6,4,5,11,5,1,-0.5454545454545457,10.363636363636367
Gauteng,Boksburg North,Murder,18,10,12,6,8,10,13,8,6,6,11,1,-0.5454545454545449,12.545454545454541
Kwazulu/Natal,Margate,Murder,28,37,32,16,25,30,21,24,22,24,30,1,-0.5454545454545443,28.99999999999999
Kwazulu/Natal,Mandeni,Murder,6,14,9,6,10,2,4,4,7,7,3,1,-0.5363636363636368,9.227272727272732
Kwazulu/Natal,Bellair,Murder,7,7,9,6,3,4,2,3,7,3,1,1,-0.5363636363636364,7.40909090909091
Limpopo,Groblersdal,Murder,12,4,8,8,1,9,3,11,4,3,2,1,-0.5272727272727272,8.545454545454549
Western Cape,Table View,Murder,12,18,13,19,20,15,7,6,13,17,9,1,-0.5272727272727271,16.181818181818183
Kwazulu/Natal,Ulundi,Murder,22,27,14,13,22,17,15,15,19,11,21,1,-0.5181818181818181,20.409090909090914
Western Cape,St Helena Bay,Murder,8,6,3,2,3,5,1,3,1,2,1,1,-0.518181818181818,5.772727272727273
Kwazulu/Natal,Berea,Murder,6,6,6,10,2,2,4,2,2,2,3,1,-0.518181818181818,6.6818181818181825
Kwazulu/Natal,Ceza,Murder,15,10,4,10,9,2,5,8,1,9,8,1,-0.5090909090909091,9.90909090909091
Western Cape,Moorreesburg,Murder,11,8,10,4,2,1,5,9,4,4,4,1,-0.5090909090909089,8.181818181818183
Gauteng,Randfontein,Murder,42,51,47,49,38,40,48,36,34,37,53,1,-0.5090909090909069,45.72727272727273
North West,Klipgat,Murder,10,17,19,8,12,14,9,7,16,8,9,1,-0.4999999999999996,14.227272727272727
Mpumalanga,Standerton,Murder,18,8,7,13,9,11,10,9,9,7,8,1,-0.4999999999999996,12.409090909090908
Western Cape,Paarl,Murder,16,9,14,8,9,12,4,10,12,12,4,1,-0.4999999999999996,12.499999999999998
Kwazulu/Natal,Mountain Rise,Murder,65,69,50,46,39,60,49,43,47,64,59,1,-0.49999999999999956,56.22727272727274
Kwazulu/Natal,Camperdown,Murder,13,11,11,6,13,5,4,10,3,6,11,1,-0.4999999999999991,10.954545454545453
Gauteng,Jhb Central,Murder,87,64,75,75,51,39,50,53,65,84,75,1,-0.49999999999999767,67.77272727272727
Limpopo,Musina,Murder,9,16,16,11,18,10,13,9,9,10,9,1,-0.4909090909090909,14.272727272727277
Kwazulu/Natal,Ingwavuma,Murder,18,17,7,12,4,15,13,15,12,6,10,1,-0.4909090909090905,14.181818181818182
Western Cape,Durbanville,Murder,12,12,14,16,9,7,13,10,10,10,7,1,-0.4818181818181817,13.318181818181822
Free State,Heidedal,Murder,14,9,9,9,9,8,6,9,5,6,9,1,-0.4727272727272726,10.81818181818182
Gauteng,Rabie Ridge,Murder,39,38,49,48,32,39,39,38,22,36,49,1,-0.4727272727272726,41.36363636363637
Gauteng,Boschkop,Murder,12,6,9,4,13,8,7,8,6,6,3,1,-0.4727272727272725,9.818181818181818
Kwazulu/Natal,Mtunzini,Murder,30,26,29,37,29,30,32,34,26,26,22,1,-0.47272727272727205,31.545454545454543
Limpopo,Mahwelereng,Murder,39,30,23,25,28,20,24,31,27,21,32,1,-0.46363636363636285,29.590909090909093
Gauteng,Sophia Town,Murder,15,32,20,21,29,16,10,12,17,16,27,1,-0.4545454545454545,21.81818181818182
Mpumalanga,Mmametlake,Murder,4,13,9,17,10,9,5,9,9,7,3,1,-0.4545454545454545,10.90909090909091
Kwazulu/Natal,Ntambanana,Murder,22,27,15,13,14,18,18,15,23,9,20,1,-0.4545454545454545,19.909090909090917
Kwazulu/Natal,Nkandla,Murder,13,18,25,14,15,15,14,20,17,15,8,1,-0.45454545454545403,18.090909090909097
Kwazulu/Natal,Richmond-Kzn,Murder,16,30,30,26,21,13,17,17,20,22,23,1,-0.445454545454545,23.590909090909093
Eastern Cape,Whittlesea,Murder,21,37,15,24,23,20,26,25,14,17,27,1,-0.4363636363636365,24.818181818181824
Kwazulu/Natal,Bergville,Murder,24,21,30,28,19,18,16,14,16,21,29,1,-0.4363636363636365,23.636363636363644
Western Cape,Gans Bay,Murder,8,8,10,8,3,8,6,1,5,5,6,1,-0.43636363636363623,8.363636363636365
Gauteng,Primrose,Murder,39,36,32,50,28,29,25,30,29,42,35,1,-0.4363636363636359,36.27272727272727
Gauteng,Sandton,Murder,12,15,12,10,8,6,9,4,9,8,12,1,-0.43636363636363573,11.727272727272725
Kwazulu/Natal,Brighton Beach,Murder,13,14,8,17,12,7,14,9,7,10,10,1,-0.4363636363636356,13.18181818181818
Kwazulu/Natal,Bishopstowe,Murder,8,8,5,5,2,7,4,4,5,0,5,1,-0.42727272727272714,6.954545454545455
Gauteng,Edenpark,Murder,49,46,51,52,44,38,30,32,37,47,58,1,-0.42727272727272714,46.13636363636365
Free State,Vierfontein,Murder,7,3,4,6,6,4,3,1,0,5,1,1,-0.427272727272727,5.7727272727272725
Kwazulu/Natal,Bulwer,Murder,15,15,10,19,22,15,11,10,16,11,11,1,-0.4272727272727267,16.227272727272723
Kwazulu/Natal,Nsuze,Murder,19,26,21,34,23,18,18,15,20,17,26,1,-0.427272727272726,23.68181818181818
Mpumalanga,Witbank,Murder,27,28,35,54,32,31,36,24,30,34,27,1,-0.42727272727272525,34.68181818181817
Mpumalanga,Blinkpan,Murder,3,6,9,9,10,7,5,3,5,3,2,1,-0.4181818181818181,7.727272727272728
Gauteng,Welbekend,Murder,5,8,9,6,10,6,7,4,3,4,4,1,-0.41818181818181804,8.090909090909092
North West,Potchefstroom,Murder,18,11,14,10,12,9,9,15,11,10,10,1,-0.4181818181818179,13.818181818181818
Western Cape,Athlone,Murder,26,15,28,16,20,12,12,20,20,22,16,1,-0.41818181818181777,20.909090909090914
Kwazulu/Natal,Paulpietersburg,Murder,20,22,25,20,15,12,17,25,18,19,15,1,-0.41818181818181777,21.000000000000004
Kwazulu/Natal,Mooi River,Murder,9,19,10,11,17,16,11,11,10,4,13,1,-0.4181818181818175,13.999999999999998
Gauteng,Protea Glen,Murder,18,25,19,25,20,23,22,8,19,18,21,1,-0.409090909090909,21.86363636363637
Free State,Bainsvlei,Murder,7,8,12,7,8,3,1,7,7,6,4,1,-0.4090909090909087,8.409090909090907
Gauteng,Loate,Murder,33,42,40,45,34,33,36,25,30,34,44,1,-0.4090909090909083,38.045454545454554
Gauteng,Bramley,Murder,13,18,12,18,14,11,16,18,9,15,8,1,-0.40000000000000024,15.818181818181822
Free State,Boshof,Murder,7,8,6,6,3,4,4,3,4,6,2,1,-0.40000000000000024,6.81818181818182
Kwazulu/Natal,Umhlali,Murder,29,36,31,48,37,36,25,25,24,31,40,1,-0.4,34.909090909090914
Northern Cape,Carnarvon,Murder,3,11,5,6,2,0,10,4,3,3,1,1,-0.39999999999999997,6.363636363636364
Mpumalanga,Machadodorp,Murder,3,5,4,3,3,0,0,2,1,0,1,1,-0.3999999999999999,4.0
Eastern Cape,Moyeni,Murder,7,6,7,4,8,1,3,5,2,2,5,1,-0.39999999999999986,6.545454545454546
Kwazulu/Natal,Maydon Wharf,Murder,7,1,1,1,0,0,0,0,0,0,0,1,-0.3999999999999998,2.9090909090909087
Eastern Cape,Port St Johns,Murder,53,32,30,27,24,32,38,49,33,23,38,1,-0.399999999999999,36.45454545454546
Limpopo,Morebeng,Murder,2,5,7,3,3,6,2,0,0,0,3,1,-0.39090909090909076,4.7727272727272725
Kwazulu/Natal,Sawoti,Murder,14,11,11,9,4,12,12,13,8,5,9,1,-0.3818181818181819,11.727272727272732
Kwazulu/Natal,Bayview,Murder,11,8,15,15,6,12,9,1,6,13,9,1,-0.38181818181818167,11.454545454545457
Kwazulu/Natal,Impendle,Murder,12,6,7,6,12,11,11,7,5,3,7,1,-0.3818181818181815,9.818181818181818
Kwazulu/Natal,Mbongolwane,Murder,15,7,20,22,15,9,11,5,22,12,9,1,-0.3818181818181815,15.272727272727272
Gauteng,Edenvale,Murder,4,3,6,13,5,8,3,5,2,4,1,1,-0.37272727272727274,6.772727272727275
Eastern Cape,Ngqamakhwe,Murder,53,34,45,35,52,58,37,37,41,32,51,1,-0.3727272727272719,45.04545454545456
Free State,Jacobsdal,Murder,4,16,3,7,14,6,7,5,6,4,6,1,-0.36363636363636387,8.909090909090915
Gauteng,Sharpeville,Murder,16,18,17,22,15,17,17,11,9,14,20,1,-0.3636363636363633,17.81818181818182
Western Cape,Ashton,Murder,11,13,8,5,10,13,7,5,9,8,7,1,-0.3636363636363633,10.545454545454547
Gauteng,Germiston,Murder,42,33,36,43,39,30,21,26,18,42,48,1,-0.3636363636363631,36.18181818181818
Mpumalanga,Mhala,Murder,13,17,19,17,17,9,9,13,16,11,15,1,-0.3545454545454542,15.954545454545457
Free State,Viljoenskroon,Murder,11,10,15,10,8,9,10,9,6,7,11,1,-0.35454545454545394,11.409090909090907
Eastern Cape,Kwaaiman,Murder,18,19,25,13,10,17,9,21,22,9,17,1,-0.3545454545454538,18.136363636363633
Free State,Bothaville,Murder,20,10,20,25,23,22,23,17,15,13,16,1,-0.35454545454545344,20.318181818181813
Gauteng,Hekpoort,Murder,0,0,1,4,3,3,2,1,0,1,0,1,-0.3500000000000002,3.766666666666668
Eastern Cape,Chungwa,Murder,12,11,9,6,7,8,11,8,8,9,5,1,-0.345454545454546,10.272727272727279
Free State,Trompsburg,Murder,4,2,8,2,2,3,1,4,1,2,0,1,-0.34545454545454546,4.363636363636364
Western Cape,Kwanokuthula,Murder,8,11,8,11,10,5,11,8,4,7,7,1,-0.3454545454545454,9.90909090909091
Gauteng,Hammanskraal,Murder,16,11,6,9,11,7,7,13,6,8,10,1,-0.34545454545454535,11.181818181818183
North West,Orkney,Murder,7,9,7,7,7,4,2,5,5,7,4,1,-0.34545454545454524,7.545454545454544
Eastern Cape,Bluewater,Murder,11,5,14,7,4,5,6,5,4,6,9,1,-0.345454545454545,8.636363636363637
Western Cape,Wellington,Murder,17,14,19,11,18,14,6,19,19,16,7,1,-0.3454545454545446,16.27272727272727
Western Cape,Goodwood,Murder,9,2,7,4,9,3,8,1,5,6,1,1,-0.3363636363636361,6.6818181818181825
Limpopo,Zebediela,Murder,7,9,7,12,4,6,5,6,5,4,7,1,-0.3363636363636361,8.227272727272728
Gauteng,Atteridgeville,Murder,54,28,51,41,41,45,52,38,24,39,53,1,-0.336363636363636,44.045454545454554
Free State,Philippolis,Murder,1,8,2,3,0,1,0,0,0,2,1,1,-0.3272727272727273,3.2727272727272743
Kwazulu/Natal,Malvern,Murder,7,7,4,9,8,7,6,5,3,5,4,1,-0.32727272727272716,7.545454545454545
Eastern Cape,Middelburg(Ec),Murder,13,15,13,7,9,16,8,12,9,13,8,1,-0.32727272727272716,12.818181818181818
Northern Cape,Upington,Murder,16,17,14,15,23,17,18,15,12,12,15,1,-0.3272727272727271,17.454545454545457
Western Cape,Dieprivier,Murder,5,6,2,4,5,2,1,2,3,2,2,1,-0.327272727272727,4.7272727272727275
Kwazulu/Natal,Ixopo,Murder,10,18,18,12,15,8,10,7,8,9,19,1,-0.3272727272727267,13.818181818181817
Western Cape,Pinelands,Murder,4,5,2,2,1,2,4,0,1,1,1,1,-0.3181818181818181,3.681818181818181
Free State,Petrusburg,Murder,4,12,7,2,4,5,4,1,7,5,3,1,-0.318181818181818,6.5
Gauteng,Lenasia South,Murder,32,18,17,25,19,16,18,15,12,22,29,1,-0.318181818181818,21.863636363636367
Mpumalanga,Lydenburg,Murder,10,9,15,7,8,10,5,6,11,7,8,1,-0.3181818181818177,10.318181818181815
Kwazulu/Natal,Lamontville,Murder,15,11,10,22,8,15,8,14,8,13,11,1,-0.30909090909090897,13.818181818181822
North West,Madikwe,Murder,12,7,6,10,2,10,15,7,8,4,5,1,-0.30909090909090875,9.363636363636363
Eastern Cape,Dimbaza,Murder,15,15,20,21,21,19,12,11,21,13,15,1,-0.3090909090909084,18.181818181818187
Western Cape,Mowbray,Murder,2,3,3,2,1,0,1,1,0,0,0,1,-0.29999999999999993,2.681818181818182
Western Cape,Riebeek West,Murder,4,9,5,3,6,3,5,5,4,2,3,1,-0.2999999999999997,5.954545454545454
Mpumalanga,Siyabuswa,Murder,14,21,20,32,29,12,26,15,19,14,21,1,-0.29999999999999954,21.772727272727277
Kwazulu/Natal,Dalton,Murder,7,13,9,6,5,11,9,5,7,7,6,1,-0.2999999999999994,9.227272727272725
Gauteng,Hercules,Murder,10,7,17,9,8,12,6,10,7,5,11,1,-0.29999999999999927,10.77272727272727
Mpumalanga,Sundra,Murder,6,3,6,5,2,5,7,4,2,1,3,1,-0.2909090909090909,5.454545454545455
Eastern Cape,Storms River,Murder,8,5,7,5,5,1,5,4,4,1,7,1,-0.2909090909090908,6.181818181818183
Mpumalanga,Fernie,Murder,8,6,5,7,2,2,5,4,1,3,7,1,-0.29090909090909073,5.999999999999999
Eastern Cape,Cathcart,Murder,9,5,6,7,5,2,8,3,4,6,4,1,-0.29090909090909073,6.8181818181818175
Eastern Cape,Ndevana,Murder,7,20,22,20,16,11,12,14,11,17,13,1,-0.2818181818181821,16.22727272727273
North West,Leeudoringstad,Murder,7,9,5,5,5,9,3,6,4,7,3,1,-0.28181818181818186,7.1363636363636385
Eastern Cape,Lady Grey,Murder,9,4,6,1,1,2,1,2,0,4,6,1,-0.2818181818181818,4.6818181818181825
Kwazulu/Natal,Ngome,Murder,7,5,5,4,5,1,2,4,5,3,3,1,-0.28181818181818175,5.40909090909091
Gauteng,Laudium,Murder,8,8,5,6,2,2,2,5,5,7,3,1,-0.2818181818181817,6.2272727272727275
Eastern Cape,Ilinge,Murder,9,13,8,10,8,10,13,8,5,11,6,1,-0.2818181818181815,10.59090909090909
North West,Lehurutshe,Murder,15,12,12,11,10,5,7,9,9,12,12,1,-0.28181818181818147,11.772727272727275
Eastern Cape,Fort Beaufort,Murder,12,15,8,12,9,16,14,11,9,12,7,1,-0.28181818181818136,12.772727272727273
Eastern Cape,Algoapark,Murder,22,21,21,25,20,17,22,17,14,22,22,1,-0.2818181818181813,21.68181818181818
Gauteng,Lyttelton,Murder,9,11,10,7,11,9,13,10,5,5,9,1,-0.2818181818181813,10.40909090909091
Gauteng,Cleveland,Murder,32,31,22,29,27,20,27,14,31,28,29,1,-0.27272727272727315,27.72727272727274
Free State,Kroonstad,Murder,7,8,7,5,6,3,2,6,2,6,6,1,-0.27272727272727293,6.636363636363639
Western Cape,Kleinmond,Murder,4,3,6,5,1,3,2,4,1,2,2,1,-0.27272727272727265,4.363636363636364
Western Cape,Robertson,Murder,17,13,14,9,7,10,12,9,13,5,17,1,-0.27272727272727254,12.818181818181817
Mpumalanga,'Low''S Creek',Murder,2,1,4,3,9,2,0,0,1,2,0,1,-0.2727272727272725,3.545454545454545
Kwazulu/Natal,Thornville,Murder,6,16,12,10,10,9,11,8,8,6,11,1,-0.27272727272727243,11.09090909090909
Western Cape,Piketberg,Murder,6,6,6,6,10,6,6,3,4,5,4,1,-0.2727272727272724,6.999999999999997
Free State,Tumahole,Murder,11,8,15,14,14,17,6,8,6,6,16,1,-0.2727272727272724,12.363636363636363
North West,Makapanstad,Murder,9,14,7,7,9,5,7,9,7,10,6,1,-0.2636363636363638,9.500000000000002
Western Cape,Albertinia,Murder,3,7,3,3,3,5,1,4,2,3,1,1,-0.26363636363636356,4.5
Western Cape,Darling,Murder,4,7,6,5,5,4,3,2,0,5,5,1,-0.2636363636363635,5.5
Eastern Cape,Willowmore,Murder,6,5,2,5,6,7,3,5,7,1,1,1,-0.2636363636363634,5.68181818181818
Northern Cape,Kagisho,Murder,0,0,0,17,18,16,16,14,12,15,18,1,-0.2619047619047613,17.45238095238095
Free State,Vrede,Murder,6,8,5,5,3,5,3,3,3,1,8,1,-0.2545454545454543,5.8181818181818175
Western Cape,Lansdowne,Murder,4,11,8,5,2,6,2,1,4,4,8,1,-0.2545454545454542,6.272727272727271
Eastern Cape,Joubertina,Murder,23,16,24,12,22,13,11,19,25,14,18,1,-0.24545454545454554,19.13636363636364
Eastern Cape,Middledrift,Murder,13,10,7,7,9,10,5,8,7,10,8,1,-0.2454545454545454,9.772727272727273
Northern Cape,Petrusville,Murder,3,5,4,2,3,3,1,0,2,0,4,1,-0.2454545454545454,3.681818181818181
Eastern Cape,Hankey,Murder,12,10,6,8,9,4,6,3,8,10,8,1,-0.24545454545454534,8.863636363636363
Free State,Heilbron,Murder,1,8,4,10,6,6,4,3,5,2,3,1,-0.2454545454545451,5.954545454545454
Mpumalanga,Matsulu,Murder,8,11,7,11,12,6,6,7,6,6,10,1,-0.24545454545454504,9.40909090909091
Gauteng,Cullinan,Murder,9,9,10,7,11,8,11,9,9,2,9,1,-0.24545454545454504,9.772727272727272
Kwazulu/Natal,Ndwedwe,Murder,23,29,22,30,28,18,29,22,25,25,22,1,-0.2454545454545445,26.045454545454543
Free State,Parys,Murder,6,5,3,3,4,2,2,4,2,3,3,1,-0.2363636363636363,4.545454545454547
Free State,Jagersfontein,Murder,5,3,4,2,0,2,3,4,4,1,0,1,-0.2363636363636362,3.7272727272727275
Northern Cape,Modder River,Murder,7,11,4,11,5,4,7,3,7,6,7,1,-0.22727272727272746,7.681818181818184
Gauteng,Midrand,Murder,9,19,18,10,10,13,10,8,19,13,9,1,-0.22727272727272718,13.681818181818183
